Data from https://doi.org/10.1002/adma.201903577
Upon cooling
Temperature(K)	Heat capacity(J/kg/K)
203.65	375.55
203.69	375.57
203.72	375.58
203.75	375.61
203.78	375.65
203.82	375.7
203.85	375.76
203.89	375.79
203.92	375.75
203.95	375.63
203.99	375.5
204.02	375.39
204.05	375.34
204.08	375.38
204.12	375.43
204.15	375.48
204.19	375.53
204.22	375.58
204.25	375.62
204.29	375.65
204.32	375.7
204.35	375.75
204.39	375.8
204.42	375.86
204.45	375.93
204.49	375.99
204.52	376.05
204.55	376.06
204.59	376.04
204.62	376.05
204.65	376.1
204.69	376.15
204.72	376.21
204.75	376.27
204.79	376.31
204.82	376.35
204.85	376.39
204.89	376.42
204.92	376.45
204.95	376.48
204.99	376.46
205.02	376.38
205.05	376.27
205.09	376.2
205.12	376.21
205.15	376.24
205.19	376.26
205.22	376.23
205.25	376.16
205.29	376.12
205.32	376.13
205.35	376.17
205.39	376.21
205.42	376.24
205.45	376.26
205.49	376.3
205.52	376.33
205.56	376.37
205.59	376.41
205.62	376.45
205.66	376.49
205.69	376.53
205.72	376.56
205.76	376.6
205.79	376.62
205.82	376.66
205.86	376.7
205.89	376.75
205.92	376.8
205.96	376.85
205.99	376.89
206.02	376.92
206.06	376.94
206.09	376.9
206.12	376.77
206.16	376.65
206.19	376.64
206.22	376.69
206.26	376.74
206.29	376.8
206.32	376.85
206.36	376.91
206.39	376.96
206.42	376.99
206.46	377.03
206.49	377.06
206.53	377.09
206.56	377.12
206.59	377.16
206.62	377.21
206.66	377.28
206.69	377.35
206.72	377.43
206.76	377.49
206.79	377.55
206.82	377.62
206.86	377.69
206.89	377.75
206.92	377.81
206.96	377.88
206.99	377.94
207.02	378
207.06	378.04
207.09	378.06
207.12	378.09
207.16	378.11
207.19	378.12
207.23	378.12
207.26	378.09
207.29	378.05
207.32	378.07
207.36	378.1
207.39	378.13
207.42	378.12
207.46	378.08
207.49	378.06
207.53	378.09
207.56	378.14
207.59	378.18
207.63	378.21
207.66	378.22
207.69	378.25
207.73	378.28
207.76	378.32
207.8	378.35
207.83	378.38
207.86	378.42
207.89	378.47
207.93	378.53
207.96	378.57
208	378.53
208.03	378.4
208.06	378.32
208.09	378.34
208.13	378.4
208.16	378.46
208.19	378.52
208.23	378.56
208.26	378.6
208.29	378.65
208.33	378.7
208.36	378.75
208.39	378.79
208.43	378.83
208.46	378.87
208.49	378.89
208.53	378.91
208.56	378.92
208.6	378.95
208.63	379
208.66	379.06
208.69	379.1
208.73	379.14
208.76	379.17
208.8	379.2
208.83	379.25
208.86	379.33
208.9	379.38
208.93	379.42
208.96	379.46
208.99	379.48
209.03	379.48
209.06	379.48
209.1	379.5
209.13	379.52
209.16	379.53
209.2	379.42
209.23	379.25
209.26	379.15
209.3	379.14
209.33	379.16
209.36	379.15
209.4	379.04
209.43	378.95
209.46	378.93
209.5	378.94
209.53	378.96
209.56	378.99
209.6	379.02
209.63	379.06
209.66	379.11
209.7	379.15
209.73	379.19
209.77	379.22
209.8	379.24
209.83	379.25
209.87	379.26
209.9	379.28
209.93	379.29
209.97	379.27
210	379.25
210.03	379.26
210.06	379.3
210.1	379.34
210.13	379.39
210.17	379.42
210.2	379.44
210.23	379.47
210.27	379.49
210.3	379.51
210.33	379.52
210.37	379.54
210.4	379.58
210.43	379.63
210.46	379.68
210.5	379.73
210.53	379.78
210.57	379.83
210.6	379.87
210.63	379.9
210.67	379.92
210.7	379.94
210.73	379.96
210.77	379.99
210.8	380.01
210.83	380.02
210.87	380.03
210.9	380.04
210.93	380
210.97	379.93
211	379.92
211.03	379.93
211.07	379.94
211.1	379.96
211.13	379.97
211.17	379.97
211.2	379.98
211.23	380.01
211.27	380.03
211.3	380.06
211.33	380.09
211.37	380.13
211.4	380.16
211.43	380.16
211.47	380.16
211.5	380.18
211.54	380.22
211.57	380.28
211.6	380.34
211.63	380.4
211.67	380.45
211.7	380.48
211.73	380.51
211.77	380.54
211.8	380.58
211.84	380.61
211.87	380.63
211.9	380.65
211.93	380.67
211.97	380.69
212	380.71
212.03	380.74
212.07	380.77
212.1	380.81
212.13	380.85
212.17	380.87
212.2	380.87
212.24	380.88
212.27	380.89
212.3	380.91
212.34	380.95
212.37	381.01
212.4	381.1
212.44	381.17
212.47	381.2
212.5	381.22
212.54	381.24
212.57	381.26
212.6	381.21
212.64	381.09
212.67	381.01
212.7	380.98
212.74	380.9
212.77	380.82
212.8	380.8
212.84	380.8
212.87	380.79
212.9	380.8
212.94	380.83
212.97	380.86
213	380.88
213.04	380.9
213.07	380.93
213.11	380.98
213.14	381.04
213.17	381.1
213.2	381.14
213.24	381.16
213.27	381.19
213.3	381.22
213.34	381.24
213.37	381.27
213.4	381.31
213.44	381.35
213.47	381.4
213.5	381.42
213.54	381.4
213.57	381.32
213.6	381.26
213.64	381.22
213.67	381.21
213.71	381.23
213.74	381.26
213.77	381.3
213.81	381.34
213.84	381.37
213.87	381.4
213.91	381.42
213.94	381.46
213.97	381.49
214.01	381.53
214.04	381.57
214.07	381.62
214.11	381.68
214.14	381.74
214.17	381.8
214.21	381.86
214.24	381.91
214.27	381.96
214.3	382.01
214.34	382.06
214.37	382.1
214.4	382.13
214.44	382.15
214.47	382.19
214.51	382.24
214.54	382.3
214.57	382.35
214.61	382.39
214.64	382.43
214.67	382.45
214.71	382.47
214.74	382.49
214.77	382.5
214.81	382.52
214.84	382.54
214.87	382.55
214.91	382.55
214.94	382.52
214.97	382.48
215.01	382.47
215.04	382.47
215.07	382.49
215.11	382.51
215.14	382.52
215.17	382.52
215.21	382.53
215.24	382.54
215.28	382.54
215.31	382.53
215.34	382.51
215.37	382.47
215.41	382.43
215.44	382.41
215.47	382.41
215.51	382.44
215.54	382.48
215.57	382.53
215.61	382.59
215.64	382.65
215.67	382.72
215.71	382.77
215.74	382.82
215.78	382.87
215.81	382.91
215.84	382.97
215.87	383.01
215.91	383.03
215.94	383.02
215.98	382.99
216.01	382.96
216.04	382.96
216.07	382.98
216.11	383
216.14	383.02
216.18	383.05
216.21	383.09
216.24	383.12
216.28	383.12
216.31	383.1
216.34	383.1
216.38	383.11
216.41	383.14
216.44	383.17
216.48	383.18
216.51	383.17
216.54	383.15
216.58	383.15
216.61	383.18
216.64	383.2
216.68	383.23
216.71	383.26
216.74	383.3
216.78	383.35
216.81	383.39
216.85	383.44
216.88	383.47
216.91	383.49
216.94	383.52
216.98	383.55
217.01	383.6
217.04	383.66
217.08	383.71
217.11	383.76
217.14	383.8
217.18	383.84
217.21	383.86
217.24	383.89
217.28	383.91
217.31	383.94
217.34	383.95
217.38	383.94
217.41	383.88
217.44	383.84
217.48	383.85
217.51	383.88
217.55	383.92
217.58	383.94
217.61	383.9
217.65	383.78
217.68	383.67
217.71	383.68
217.74	383.73
217.78	383.77
217.81	383.8
217.85	383.8
217.88	383.77
217.91	383.76
217.95	383.77
217.98	383.8
218.01	383.84
218.05	383.86
218.08	383.87
218.11	383.89
218.15	383.89
218.18	383.86
218.21	383.81
218.25	383.77
218.28	383.77
218.31	383.81
218.35	383.89
218.38	383.98
218.41	384.06
218.45	384.11
218.48	384.15
218.51	384.19
218.55	384.24
218.58	384.3
218.61	384.4
218.65	384.56
218.68	384.66
218.71	384.7
218.75	384.71
218.78	384.72
218.81	384.74
218.85	384.77
218.88	384.8
218.91	384.82
218.95	384.83
218.98	384.81
219.01	384.77
219.04	384.76
219.08	384.78
219.11	384.8
219.15	384.84
219.18	384.88
219.21	384.92
219.25	384.96
219.28	384.99
219.31	385
219.35	385.01
219.38	385.01
219.41	385.04
219.45	385.09
219.48	385.12
219.51	385.1
219.55	385.03
219.58	384.98
219.62	384.97
219.65	385
219.68	385.07
219.71	385.13
219.75	385.17
219.78	385.2
219.81	385.24
219.85	385.29
219.88	385.32
219.91	385.35
219.95	385.38
219.98	385.4
220.01	385.44
220.05	385.48
220.08	385.51
220.11	385.53
220.15	385.56
220.18	385.6
220.22	385.63
220.25	385.67
220.28	385.71
220.32	385.76
220.35	385.8
220.38	385.85
220.42	385.89
220.45	385.92
220.48	385.96
220.52	386.01
220.55	386.05
220.58	386.08
220.61	386.1
220.65	386.11
220.68	386.13
220.71	386.17
220.75	386.23
220.78	386.28
220.82	386.33
220.85	386.36
220.88	386.39
220.92	386.42
220.95	386.46
220.98	386.5
221.01	386.53
221.05	386.57
221.08	386.62
221.12	386.68
221.15	386.76
221.18	386.82
221.21	386.86
221.25	386.9
221.28	386.91
221.32	386.9
221.35	386.9
221.38	386.91
221.41	386.93
221.45	386.96
221.48	386.95
221.52	386.91
221.55	386.88
221.58	386.87
221.62	386.89
221.65	386.92
221.68	386.94
221.72	386.96
221.75	386.96
221.78	386.92
221.82	386.83
221.85	386.74
221.88	386.71
221.92	386.74
221.95	386.77
221.98	386.83
222.02	386.91
222.05	386.97
222.08	387
222.12	387.05
222.15	387.1
222.18	387.18
222.22	387.25
222.25	387.3
222.28	387.34
222.32	387.37
222.35	387.41
222.38	387.45
222.42	387.49
222.45	387.54
222.48	387.59
222.52	387.65
222.55	387.71
222.58	387.75
222.62	387.78
222.65	387.81
222.68	387.85
222.72	387.9
222.75	387.93
222.79	387.95
222.82	387.94
222.85	387.88
222.89	387.83
222.92	387.83
222.95	387.86
222.98	387.9
223.02	387.93
223.05	387.96
223.08	387.99
223.12	388.02
223.15	388.05
223.18	388.09
223.22	388.13
223.25	388.15
223.29	388.17
223.32	388.18
223.35	388.19
223.39	388.21
223.42	388.19
223.45	388.1
223.49	388
223.52	387.96
223.55	387.96
223.59	387.99
223.62	388.03
223.65	388.07
223.69	388.12
223.72	388.15
223.75	388.19
223.79	388.22
223.82	388.26
223.85	388.3
223.89	388.35
223.92	388.42
223.95	388.49
223.99	388.54
224.02	388.58
224.05	388.61
224.09	388.63
224.12	388.65
224.15	388.66
224.19	388.66
224.22	388.68
224.25	388.71
224.29	388.75
224.32	388.78
224.35	388.8
224.39	388.8
224.42	388.78
224.45	388.77
224.49	388.78
224.52	388.8
224.56	388.82
224.59	388.82
224.62	388.81
224.66	388.82
224.69	388.86
224.72	388.92
224.75	388.97
224.79	389.01
224.82	389.04
224.86	389.07
224.89	389.1
224.92	389.13
224.96	389.17
224.99	389.22
225.02	389.28
225.06	389.33
225.09	389.4
225.12	389.48
225.15	389.59
225.19	389.74
225.22	389.85
225.25	389.9
225.29	389.91
225.32	389.87
225.36	389.81
225.39	389.77
225.42	389.76
225.46	389.79
225.49	389.83
225.52	389.87
225.55	389.9
225.59	389.92
225.62	389.91
225.65	389.86
225.69	389.79
225.72	389.74
225.76	389.77
225.79	389.82
225.82	389.88
225.86	389.94
225.89	389.99
225.92	390.04
225.96	390.1
225.99	390.15
226.02	390.21
226.06	390.28
226.09	390.35
226.12	390.43
226.16	390.5
226.19	390.55
226.22	390.58
226.26	390.62
226.29	390.66
226.32	390.72
226.36	390.77
226.39	390.82
226.42	390.87
226.45	390.91
226.49	390.94
226.53	390.97
226.56	391
226.59	391.01
226.62	390.98
226.66	390.93
226.69	390.89
226.72	390.88
226.76	390.91
226.79	390.94
226.82	390.97
226.86	391.03
226.89	391.09
226.93	391.17
226.96	391.22
226.99	391.26
227.03	391.29
227.06	391.32
227.09	391.37
227.13	391.44
227.16	391.5
227.19	391.55
227.23	391.58
227.26	391.56
227.29	391.51
227.32	391.46
227.36	391.4
227.39	391.39
227.43	391.42
227.46	391.47
227.49	391.53
227.53	391.54
227.56	391.45
227.59	391.26
227.63	391.06
227.66	390.94
227.69	390.93
227.73	390.95
227.76	390.99
227.79	391.03
227.83	391.07
227.86	391.11
227.89	391.16
227.93	391.21
227.96	391.25
227.99	391.28
228.03	391.31
228.06	391.35
228.09	391.39
228.13	391.44
228.16	391.48
228.19	391.53
228.23	391.56
228.26	391.6
228.29	391.63
228.33	391.66
228.36	391.69
228.39	391.71
228.43	391.71
228.46	391.71
228.49	391.68
228.53	391.67
228.56	391.71
228.59	391.78
228.63	391.83
228.66	391.89
228.69	391.94
228.73	392
228.76	392.06
228.79	392.12
228.83	392.17
228.86	392.22
228.89	392.27
228.93	392.32
228.96	392.37
228.99	392.41
229.03	392.44
229.06	392.46
229.09	392.47
229.13	392.46
229.16	392.4
229.19	392.27
229.23	392.14
229.26	392.09
229.29	392.09
229.33	392.1
229.36	392.04
229.39	391.88
229.43	391.74
229.46	391.7
229.5	391.72
229.53	391.75
229.56	391.8
229.59	391.85
229.63	391.9
229.66	391.95
229.69	392
229.73	392.03
229.76	392.05
229.79	392.08
229.83	392.11
229.86	392.14
229.9	392.19
229.93	392.23
229.96	392.29
229.99	392.34
230.03	392.38
230.06	392.43
230.09	392.47
230.13	392.51
230.16	392.54
230.2	392.57
230.23	392.58
230.26	392.6
230.3	392.63
230.33	392.67
230.36	392.69
230.4	392.69
230.43	392.68
230.46	392.69
230.5	392.72
230.53	392.75
230.56	392.77
230.6	392.78
230.63	392.8
230.66	392.84
230.7	392.9
230.73	392.94
230.76	392.93
230.8	392.92
230.83	392.91
230.86	392.91
230.9	392.91
230.93	392.92
230.96	393
231	393.09
231.03	393.14
231.06	393.16
231.1	393.17
231.13	393.18
231.16	393.21
231.2	393.25
231.23	393.29
231.26	393.32
231.3	393.35
231.33	393.38
231.36	393.42
231.4	393.44
231.43	393.45
231.46	393.46
231.5	393.47
231.53	393.48
231.56	393.5
231.6	393.53
231.63	393.57
231.66	393.6
231.7	393.63
231.73	393.66
231.76	393.69
231.8	393.74
231.83	393.79
231.87	393.82
231.9	393.84
231.93	393.84
231.96	393.8
232	393.79
232.03	393.85
232.06	393.91
232.1	393.96
232.13	393.99
232.16	394.01
232.2	394.03
232.23	394.06
232.26	394.08
232.3	394.09
232.33	394.1
232.37	394.11
232.4	394.14
232.43	394.17
232.46	394.21
232.5	394.26
232.53	394.32
232.56	394.37
232.6	394.41
232.63	394.4
232.66	394.37
232.7	394.35
232.73	394.37
232.77	394.4
232.8	394.44
232.83	394.47
232.87	394.52
232.9	394.57
232.93	394.61
232.97	394.65
233	394.68
233.03	394.71
233.07	394.74
233.1	394.78
233.13	394.81
233.17	394.85
233.2	394.89
233.23	394.91
233.26	394.93
233.3	394.95
233.33	394.98
233.37	395
233.4	395.02
233.43	395.02
233.47	394.99
233.5	394.97
233.53	394.98
233.57	395.01
233.6	395.06
233.63	395.11
233.67	395.15
233.7	395.16
233.74	395.17
233.77	395.2
233.8	395.25
233.83	395.3
233.87	395.35
233.9	395.4
233.93	395.45
233.96	395.47
234	395.49
234.03	395.5
234.07	395.51
234.1	395.54
234.13	395.59
234.17	395.64
234.2	395.68
234.23	395.69
234.27	395.67
234.3	395.65
234.33	395.68
234.37	395.73
234.4	395.79
234.43	395.85
234.47	395.9
234.5	395.94
234.53	395.98
234.57	396.03
234.6	396.07
234.63	396.12
234.67	396.15
234.7	396.15
234.73	396.11
234.77	396.05
234.8	395.97
234.84	395.89
234.87	395.84
234.9	395.83
234.93	395.84
234.97	395.84
235	395.81
235.03	395.77
235.07	395.73
235.1	395.73
235.13	395.76
235.17	395.8
235.2	395.84
235.23	395.91
235.27	395.98
235.3	396.04
235.33	396.08
235.37	396.13
235.4	396.18
235.43	396.23
235.47	396.28
235.5	396.33
235.53	396.39
235.57	396.45
235.6	396.52
235.63	396.6
235.67	396.69
235.7	396.75
235.73	396.77
235.77	396.76
235.8	396.75
235.83	396.77
235.87	396.8
235.9	396.82
235.93	396.84
235.97	396.87
236	396.91
236.03	396.96
236.07	397
236.1	397.03
236.13	397.07
236.17	397.1
236.2	397.13
236.23	397.17
236.27	397.21
236.3	397.26
236.34	397.3
236.37	397.34
236.4	397.38
236.43	397.41
236.47	397.46
236.5	397.52
236.53	397.57
236.57	397.62
236.6	397.67
236.64	397.72
236.67	397.78
236.7	397.85
236.73	397.92
236.77	397.98
236.8	398.04
236.83	398.09
236.87	398.16
236.9	398.24
236.94	398.29
236.97	398.33
237	398.36
237.03	398.4
237.07	398.45
237.1	398.49
237.14	398.53
237.17	398.55
237.2	398.48
237.24	398.28
237.27	398.08
237.3	397.97
237.34	397.93
237.37	397.97
237.4	398.02
237.44	398.06
237.47	398.08
237.5	398.1
237.54	398.12
237.57	398.17
237.6	398.22
237.64	398.28
237.67	398.33
237.7	398.35
237.74	398.35
237.77	398.37
237.8	398.4
237.84	398.45
237.87	398.49
237.9	398.53
237.94	398.58
237.97	398.63
238	398.68
238.04	398.73
238.07	398.79
238.1	398.85
238.14	398.91
238.17	398.96
238.21	399
238.24	399.04
238.27	399.1
238.3	399.18
238.34	399.26
238.37	399.33
238.4	399.38
238.44	399.42
238.47	399.46
238.5	399.51
238.54	399.56
238.57	399.61
238.6	399.66
238.64	399.68
238.67	399.68
238.7	399.59
238.74	399.49
238.77	399.44
238.8	399.45
238.84	399.47
238.87	399.49
238.9	399.52
238.94	399.55
238.97	399.55
239	399.54
239.04	399.53
239.07	399.54
239.1	399.58
239.14	399.63
239.17	399.68
239.21	399.73
239.24	399.76
239.27	399.79
239.3	399.83
239.34	399.89
239.37	399.96
239.4	400.03
239.44	400.1
239.47	400.17
239.51	400.23
239.54	400.3
239.57	400.37
239.6	400.45
239.64	400.52
239.67	400.59
239.7	400.64
239.74	400.67
239.77	400.71
239.8	400.73
239.84	400.73
239.87	400.72
239.91	400.73
239.94	400.78
239.97	400.84
240	400.88
240.04	400.89
240.07	400.86
240.1	400.85
240.14	400.87
240.17	400.91
240.2	400.94
240.24	400.98
240.27	401
240.31	401.03
240.34	401.07
240.37	401.12
240.41	401.18
240.44	401.23
240.47	401.27
240.51	401.31
240.54	401.36
240.57	401.39
240.61	401.42
240.64	401.43
240.67	401.44
240.71	401.45
240.74	401.47
240.77	401.49
240.81	401.51
240.84	401.53
240.87	401.53
240.91	401.51
240.94	401.44
240.97	401.35
241.01	401.3
241.04	401.28
241.07	401.27
241.11	401.23
241.14	401.2
241.17	401.19
241.21	401.2
241.24	401.22
241.27	401.25
241.3	401.27
241.34	401.32
241.37	401.4
241.41	401.47
241.44	401.54
241.47	401.62
241.51	401.69
241.54	401.78
241.57	401.87
241.61	401.92
241.64	401.95
241.67	401.98
241.71	402.02
241.74	402.07
241.77	402.13
241.81	402.17
241.84	402.16
241.87	402.15
241.91	402.16
241.94	402.18
241.97	402.22
242.01	402.25
242.04	402.28
242.08	402.31
242.11	402.34
242.14	402.38
242.18	402.44
242.21	402.5
242.24	402.54
242.27	402.57
242.31	402.59
242.34	402.62
242.38	402.66
242.41	402.69
242.44	402.73
242.47	402.76
242.51	402.81
242.54	402.85
242.57	402.9
242.61	402.9
242.64	402.83
242.67	402.76
242.71	402.73
242.74	402.76
242.78	402.79
242.81	402.79
242.84	402.78
242.87	402.79
242.91	402.82
242.94	402.85
242.97	402.88
243.01	402.91
243.04	402.95
243.07	403
243.11	403.06
243.14	403.12
243.18	403.17
243.21	403.21
243.24	403.25
243.27	403.31
243.31	403.39
243.34	403.48
243.37	403.57
243.41	403.65
243.44	403.69
243.48	403.73
243.51	403.76
243.54	403.78
243.57	403.79
243.61	403.8
243.64	403.83
243.67	403.88
243.71	403.92
243.74	403.97
243.78	404.01
243.81	404.05
243.84	404.09
243.88	404.14
243.91	404.19
243.94	404.26
243.98	404.31
244.01	404.34
244.04	404.35
244.07	404.38
244.11	404.41
244.14	404.46
244.18	404.53
244.21	404.65
244.24	404.79
244.28	404.88
244.31	404.93
244.34	404.96
244.37	404.99
244.41	405.03
244.44	405.09
244.48	405.15
244.51	405.23
244.54	405.33
244.57	405.42
244.61	405.49
244.64	405.55
244.67	405.61
244.71	405.67
244.74	405.74
244.77	405.81
244.81	405.87
244.84	405.92
244.88	405.98
244.91	406.03
244.94	406.09
244.97	406.16
245.01	406.23
245.04	406.31
245.08	406.37
245.11	406.39
245.14	406.32
245.18	406.17
245.21	406.03
245.24	405.92
245.28	405.86
245.31	405.84
245.34	405.87
245.38	405.93
245.41	405.98
245.44	406.02
245.48	406.05
245.51	406.06
245.54	406.08
245.58	406.13
245.61	406.19
245.64	406.25
245.68	406.33
245.71	406.41
245.74	406.5
245.78	406.57
245.81	406.59
245.84	406.6
245.88	406.65
245.91	406.7
245.94	406.76
245.98	406.81
246.01	406.85
246.04	406.87
246.08	406.9
246.11	406.95
246.14	407.01
246.18	407.09
246.21	407.16
246.24	407.2
246.28	407.24
246.31	407.28
246.34	407.32
246.38	407.37
246.41	407.4
246.44	407.42
246.48	407.45
246.51	407.49
246.54	407.54
246.58	407.58
246.61	407.63
246.64	407.68
246.68	407.74
246.71	407.8
246.74	407.84
246.78	407.87
246.81	407.9
246.84	407.93
246.88	407.96
246.91	407.95
246.94	407.88
246.98	407.85
247.01	407.89
247.04	407.94
247.08	408.01
247.11	408.06
247.14	408.1
247.18	408.14
247.21	408.2
247.25	408.26
247.28	408.34
247.31	408.41
247.34	408.51
247.38	408.61
247.41	408.68
247.44	408.72
247.48	408.77
247.51	408.81
247.55	408.84
247.58	408.84
247.61	408.82
247.64	408.81
247.68	408.82
247.71	408.84
247.74	408.87
247.78	408.91
247.81	408.95
247.84	408.99
247.88	409.02
247.91	409.07
247.95	409.11
247.98	409.14
248.01	409.15
248.04	409.12
248.08	409.11
248.11	409.17
248.14	409.24
248.18	409.3
248.21	409.34
248.25	409.35
248.28	409.35
248.31	409.4
248.35	409.45
248.38	409.5
248.41	409.56
248.44	409.64
248.48	409.71
248.51	409.75
248.54	409.78
248.58	409.81
248.61	409.86
248.64	409.97
248.68	410.11
248.71	410.2
248.74	410.24
248.78	410.28
248.81	410.32
248.85	410.36
248.88	410.4
248.91	410.46
248.95	410.52
248.98	410.58
249.01	410.62
249.04	410.66
249.08	410.69
249.11	410.72
249.15	410.76
249.18	410.81
249.21	410.86
249.24	410.9
249.28	410.95
249.31	411
249.34	411.05
249.38	411.09
249.41	411.15
249.45	411.23
249.48	411.33
249.51	411.43
249.55	411.47
249.58	411.42
249.61	411.32
249.65	411.29
249.68	411.34
249.71	411.4
249.75	411.46
249.78	411.52
249.81	411.57
249.84	411.63
249.88	411.69
249.91	411.74
249.95	411.77
249.98	411.79
250.01	411.82
250.05	411.85
250.08	411.88
250.11	411.89
250.15	411.91
250.18	411.94
250.21	411.97
250.25	412.01
250.28	412.03
250.31	412.03
250.35	412.03
250.38	412.06
250.41	412.09
250.45	412.14
250.48	412.18
250.51	412.23
250.55	412.27
250.58	412.3
250.61	412.34
250.65	412.37
250.68	412.4
250.71	412.43
250.75	412.48
250.78	412.57
250.81	412.66
250.85	412.71
250.88	412.76
250.91	412.8
250.95	412.86
250.98	412.93
251.01	413
251.05	413.05
251.08	413.09
251.11	413.13
251.15	413.16
251.18	413.19
251.21	413.17
251.25	413.13
251.28	413.13
251.31	413.17
251.35	413.22
251.38	413.28
251.41	413.35
251.45	413.41
251.48	413.44
251.51	413.44
251.55	413.47
251.58	413.54
251.61	413.64
251.65	413.73
251.68	413.81
251.71	413.89
251.75	413.97
251.78	414.04
251.81	414.1
251.85	414.15
251.88	414.19
251.91	414.22
251.95	414.24
251.98	414.27
252.01	414.31
252.05	414.36
252.08	414.4
252.11	414.44
252.15	414.48
252.18	414.54
252.21	414.59
252.25	414.64
252.28	414.68
252.31	414.74
252.35	414.81
252.38	414.89
252.42	414.95
252.45	415
252.48	415.06
252.51	415.12
252.55	415.17
252.58	415.23
252.61	415.28
252.65	415.33
252.68	415.39
252.71	415.43
252.75	415.46
252.78	415.48
252.82	415.52
252.85	415.58
252.88	415.65
252.92	415.7
252.95	415.75
252.98	415.79
253.01	415.83
253.05	415.88
253.08	415.93
253.11	415.97
253.15	416.01
253.18	416.04
253.22	416.07
253.25	416.1
253.28	416.13
253.32	416.18
253.35	416.22
253.38	416.27
253.42	416.33
253.45	416.47
253.48	416.69
253.51	416.86
253.55	416.94
253.58	416.97
253.62	417
253.65	417.04
253.68	417.08
253.72	417.13
253.75	417.23
253.78	417.35
253.82	417.43
253.85	417.53
253.88	417.62
253.91	417.69
253.95	417.76
253.98	417.82
254.02	417.87
254.05	417.92
254.08	417.97
254.12	418.02
254.15	418.09
254.18	418.16
254.22	418.24
254.25	418.3
254.28	418.35
254.32	418.38
254.35	418.43
254.38	418.49
254.42	418.57
254.45	418.65
254.48	418.71
254.52	418.75
254.55	418.79
254.58	418.85
254.62	418.92
254.65	418.92
254.68	418.84
254.72	418.82
254.75	418.85
254.78	418.86
254.82	418.89
254.85	418.97
254.88	419.05
254.91	419.14
254.95	419.21
254.98	419.28
255.02	419.34
255.05	419.4
255.08	419.47
255.12	419.55
255.15	419.65
255.18	419.75
255.22	419.84
255.25	419.92
255.28	419.99
255.32	420.05
255.35	420.11
255.38	420.16
255.42	420.22
255.45	420.28
255.48	420.34
255.52	420.4
255.55	420.47
255.58	420.55
255.62	420.62
255.65	420.7
255.68	420.76
255.72	420.82
255.75	420.87
255.79	420.91
255.82	420.93
255.85	420.97
255.89	421.05
255.92	421.12
255.95	421.19
255.98	421.24
256.02	421.29
256.05	421.35
256.08	421.41
256.12	421.46
256.15	421.5
256.18	421.52
256.22	421.54
256.25	421.58
256.28	421.64
256.32	421.69
256.35	421.74
256.39	421.78
256.42	421.82
256.45	421.86
256.49	421.91
256.52	421.96
256.55	422.02
256.58	422.1
256.62	422.18
256.65	422.25
256.69	422.32
256.72	422.38
256.75	422.44
256.79	422.5
256.82	422.57
256.85	422.65
256.88	422.74
256.92	422.83
256.95	422.9
256.98	422.97
257.02	423.02
257.05	423.06
257.08	423.1
257.12	423.14
257.15	423.16
257.19	423.16
257.22	423.18
257.25	423.23
257.29	423.29
257.32	423.35
257.35	423.41
257.38	423.47
257.42	423.54
257.45	423.61
257.49	423.67
257.52	423.72
257.55	423.75
257.59	423.8
257.62	423.86
257.65	423.92
257.69	424
257.72	424.07
257.75	424.13
257.79	424.21
257.82	424.27
257.85	424.33
257.89	424.39
257.92	424.44
257.95	424.51
257.99	424.59
258.02	424.67
258.05	424.73
258.09	424.79
258.12	424.85
258.15	424.95
258.19	425.04
258.22	425.1
258.25	425.14
258.29	425.17
258.32	425.17
258.35	425.12
258.39	425.07
258.42	425.11
258.45	425.2
258.49	425.28
258.52	425.34
258.55	425.38
258.59	425.43
258.62	425.49
258.65	425.55
258.69	425.63
258.72	425.69
258.75	425.76
258.79	425.84
258.82	425.93
258.85	426.01
258.89	426.07
258.92	426.12
258.95	426.19
258.99	426.28
259.02	426.4
259.05	426.52
259.09	426.63
259.12	426.73
259.15	426.82
259.19	426.89
259.22	426.94
259.25	426.98
259.29	427.04
259.32	427.09
259.35	427.14
259.39	427.19
259.42	427.24
259.45	427.29
259.49	427.36
259.52	427.45
259.55	427.53
259.59	427.59
259.62	427.65
259.66	427.7
259.69	427.76
259.72	427.83
259.76	427.93
259.79	428.06
259.82	428.15
259.85	428.23
259.89	428.31
259.92	428.38
259.96	428.44
259.99	428.5
260.02	428.58
260.06	428.75
260.09	428.98
260.12	429.15
260.15	429.25
260.19	429.32
260.22	429.39
260.25	429.45
260.29	429.5
260.32	429.56
260.36	429.63
260.39	429.71
260.42	429.78
260.46	429.85
260.49	429.9
260.52	429.93
260.56	429.95
260.59	430
260.62	430.07
260.66	430.13
260.69	430.18
260.72	430.23
260.75	430.29
260.79	430.35
260.82	430.42
260.86	430.48
260.89	430.52
260.92	430.53
260.96	430.55
260.99	430.61
261.02	430.7
261.06	430.78
261.09	430.86
261.12	430.92
261.16	430.97
261.19	431.02
261.22	431.09
261.26	431.18
261.29	431.26
261.32	431.34
261.36	431.41
261.39	431.48
261.42	431.54
261.46	431.62
261.49	431.69
261.52	431.76
261.56	431.78
261.59	431.8
261.62	431.87
261.66	431.96
261.69	432.06
261.72	432.16
261.76	432.26
261.79	432.36
261.82	432.47
261.86	432.56
261.89	432.64
261.92	432.74
261.96	432.83
261.99	432.93
262.02	433.02
262.06	433.09
262.09	433.12
262.12	433.2
